Date,log_oil_usd,log_gold_usd,log_usd_inr,log_oil_inr,log_gold_inr
1992-05-01,2.9902170928658807,5.820794843054475,3.3513591684811717,6.341576261347052,9.172154011535646
1992-06-01,3.052112606990099,5.831325137247676,3.350556505982176,6.402669112972275,9.181881643229852
1992-07-01,3.0076608444192647,5.865674541049683,3.3521436827704987,6.359804527189763,9.217818223820181
1992-08-01,2.9826470340053355,5.837905358981679,3.3486225647208525,6.331269598726188,9.186527923702531
1992-09-01,3.0091419604639085,5.84479001776017,3.349051091998605,6.358193052462513,9.193841109758775
1992-10-01,3.0086484988205373,5.841745698858039,3.34908620904372,6.357734707864258,9.19083190790176
1992-11-01,2.955430976780465,5.814190231535541,3.348980854208538,6.304411830989003,9.163171085744079
1992-12-01,2.8981194446869907,5.813593073987639,3.366557626546866,6.264677071233857,9.180150700534504
1993-01-01,2.855895328366192,5.796088145440227,3.368784376723276,6.224679705089468,9.164872522163503
1993-02-01,2.9161477942111484,5.796999556367335,3.4025997312435137,6.318747525454662,9.199599287610848
1993-03-01,2.933324813425374,5.799335049322941,3.463830964556426,6.3971557779818,9.263166013879367
1993-04-01,2.9269179575536315,5.835249237398506,3.4534577083232403,6.380375665876872,9.288706945721747
1993-05-01,2.9183111265854063,5.90585219103206,3.4535526119960838,6.37186373858149,9.359404803028143
1993-06-01,2.8707357833793057,5.918598111620868,3.4553130228128013,6.326048806192107,9.37391113443367
1993-07-01,2.8201877010390604,5.971746416241879,3.4531571205928664,6.273344821631927,9.424903536834744
1993-08-01,2.8154087194227095,5.9371139523579,3.453546285364762,6.268955004787471,9.390660237722662
1993-09-01,2.7732135270086236,5.872906210983847,3.4524480084727913,6.225661535481414,9.325354219456639
1993-10-01,2.8100049236252036,5.897648250903697,3.4501462633940188,6.260151187019222,9.347794514297716
1993-11-01,2.7212954278522306,5.923801148622886,3.4478742031841807,6.169169631036411,9.371675351807067
1993-12-01,2.6195832197798796,5.948817972386509,3.448080967561006,6.067664187340886,9.396898939947516
1994-01-01,2.659559991941776,5.958114567426428,3.448080967561006,6.107640959502782,9.406195534987434
1994-02-01,2.624668592163159,5.945184978753801,3.4483640063821466,6.073032598545305,9.393548985135947
1994-03-01,2.626116818339524,5.9509810369620935,3.447275936231086,6.07339275457061,9.39825697319318
1994-04-01,2.7232671669070703,5.932961111484582,3.446533970050447,6.169801136957517,9.37949508153503
1994-05-01,2.784393767689544,5.9439273476503205,3.446024146374664,6.230417914064208,9.389951494024984
1994-06-01,2.818995095053937,5.954904291796179,3.4463141404652786,6.265309235519216,9.401218432261459
1994-07-01,2.8678989020441064,5.954515252329704,3.446056017970382,6.313954920014488,9.400571270300086
1994-08-01,2.826721730819709,5.941118172671244,3.4459380879919665,6.272659818811675,9.38705626066321
1994-09-01,2.766319109226186,5.970189836829127,3.4459253379720445,6.2122444471982305,9.416115174801172
1994-10-01,2.8027541365715076,5.965556821566797,3.4459349005022264,6.248689037073734,9.411491722069023
1994-11-01,2.844327819394758,5.951657662189595,3.4466167918530153,6.290944611247773,9.39827445404261
1994-12-01,2.768204123921957,5.938301083991916,3.4464702563035474,6.214674380225504,9.384771340295464
1995-01-01,2.806386101823072,5.936348164549315,3.4459667749424345,6.2523528767655066,9.38231493949175
1995-02-01,2.839663087904102,5.931289824071912,3.446154813462201,6.285817901366303,9.377444637534113
1995-03-01,2.8338014064077703,5.945734695401808,3.452729814120585,6.286531220528355,9.398464509522393
1995-04-01,2.9258461460898246,5.968784283384761,3.447040349970406,6.3728864960602305,9.415824633355166
1995-05-01,2.9096295745005794,5.953814599656076,3.447377794183893,6.357007368684472,9.401192393839969
1995-06-01,2.851284369188118,5.959870675516803,3.4469257203671853,6.298210089555303,9.406796395883989
1995-07-01,2.7631695003232895,5.956433046936053,3.446339630430199,6.209509130753489,9.402772677366253
1995-08-01,2.7788192719904172,5.949782808113339,3.4529134200142164,6.231732692004634,9.402696228127555
1995-09-01,2.8154087194227095,5.948191634874515,3.505851647984621,6.321260367407331,9.454043282859136
1995-10-01,2.779440197188883,5.948400457636955,3.5454824127648985,6.324922609953782,9.493882870401853
1995-11-01,2.8249439525737094,5.95404820509755,3.547027829873695,6.371971782447404,9.501076034971245
1995-12-01,2.8864752876170416,5.9595609980949735,3.55438474050185,6.440860028118891,9.513945738596822
1996-01-01,2.8820035082256483,5.9900886009280505,3.5782746556565135,6.460278163882162,9.568363256584565
1996-02-01,2.8903717578961645,6.003294298861559,3.5998979558911244,6.490269713787289,9.603192254752683
1996-03-01,2.9882040071331994,5.981944373723823,3.5405302464894612,6.528734253622661,9.522474620213284
1996-04-01,3.039749158970765,5.973427859621831,3.535713705749067,6.5754628647198325,9.509141565370898
1996-05-01,2.952302715626655,5.971083252416115,3.556062092223071,6.508364807849725,9.527145344639186
1996-06-01,2.9156062290747062,5.953944387194059,3.558186885356114,6.47379311443082,9.512131272550173
1996-07-01,2.9739977814079848,5.949261390889543,3.5742343026454884,6.548232084053473,9.52349569353503
1996-08-01,3.0209125720842893,5.959328677077911,3.5779478934066544,6.598860465490944,9.537276570484567
1996-09-01,3.119276459645446,5.948400457636955,3.579901291544191,6.699177751189637,9.528301749181146
1996-10-01,3.184698373066614,5.942983085285078,3.5780484470101896,6.762746820076804,9.521031532295266
1996-11-01,3.1250046092581303,5.934497291466729,3.5790422664290316,6.704046875687162,9.51353955789576
1996-12-01,3.1688448912626357,5.910796644040527,3.580221842336815,6.7490667335994505,9.491018486377342
1997-01-01,3.1587011018321305,5.872427600633912,3.5808403542503497,6.73954145608248,9.45326795488426
1997-02-01,3.0373539482448106,5.848113672212099,3.5804726365197044,6.617826584764515,9.428586308731804
1997-03-01,2.9512577834521614,5.8630912571410825,3.5803138075071614,6.531571590959323,9.443405064648244
1997-04-01,2.8656235882069705,5.8420070039332,3.5787325017221496,6.44435608992912,9.42073950565535
1997-05-01,2.9454910571172443,5.8401764328942,3.5786403910050026,6.5241314481222465,9.418816823899203
1997-06-01,2.866761892257031,5.83117841717464,3.5785119800898983,6.445273872346929,9.409690397264537
1997-07-01,2.9156062290747062,5.781052110147502,3.576477539222533,6.492083768297239,9.357529649370035
1997-08-01,2.9231615807191558,5.780774379513571,3.5837550216973795,6.506916602416535,9.36452940121095
1997-09-01,2.9156062290747062,5.777094892345134,3.5966435438965854,6.512249772971291,9.37373843624172
1997-10-01,2.9892110565637253,5.783425102308398,3.591872836171786,6.581083892735512,9.375297938480184
